node1.cpu$0@100 node1.int$0@100 node1.mem$0@100 node2.cpu$0@100 node2.int$0@100 node2.mem$0@100 node3.cpu$0@100 node3.int$0@100 node3.mem$0@100 node4.cpu$0@100 node4.int$0@100 node4.mem$0@100
9 0 27 3 15 37 3 0 30 18 20 41
18 0 27 6 18 37 9 0 30 18 14 41
12 0 26 6 18 37 3 0 30 18 19 41
12 0 27 6 17 37 3 0 30 18 18 41
9 0 26 3 14 37 3 0 30 18 17 41
12 0 26 6 16 37 6 0 30 18 27 41
12 0 27 3 14 37 3 0 30 18 19 41
12 0 27 3 13 37 6 0 30 21 19 41
9 0 27 3 13 37 6 0 30 18 20 41
12 0 26 3 17 37 6 0 30 18 17 41
12 0 27 3 13 37 6 0 30 18 14 41
9 0 27 9 17 37 3 0 30 18 15 41
9 0 27 3 15 37 3 0 30 18 15 41
15 0 26 3 15 37 9 0 30 21 17 41
12 0 27 6 16 37 3 0 30 18 20 41
9 0 27 6 12 37 6 0 30 18 25 41
12 0 27 3 16 37 3 0 30 21 23 41
12 0 27 3 15 37 6 0 30 18 19 41
12 0 26 3 16 37 3 0 30 18 22 41
12 0 27 6 16 37 6 0 30 18 15 41
9 0 27 6 0 30 18 15 41 12 0 27
3 14 37 6 0 30 18 15 41 9 0 27
3 13 37 3 0 30 21 14 41 12 0 27
3 10 37 3 0 30 18 16 41 12 0 27
3 11 37 6 0 30 18 14 41 15 0 26
3 11 37 3 0 30 24 11 41 12 0 26
3 11 37 3 0 30 18 8 41 12 0 26
3 13 37 0 0 30 18 11 41 9 0 26
3 12 37 3 0 30 18 9 41 12 0 26
3 11 37 3 0 30 18 10 41 12 0 26
3 8 37 3 0 30 18 10 41 15 0 26
3 13 37 6 0 30 18 9 41 9 0 26
3 11 37 3 0 30 12 0 26 3 24 37
3 0 31 18 12 41 12 0 26 3 13 37
6 0 30 18 12 41 9 0 26 3 8 37
3 0 31 18 10 41 12 0 26 3 8 37
6 0 30 18 10 41 15 0 26 3 8 37
6 0 30 27 8 41 12 0 26 0 8 37
3 0 30 18 7 41 9 0 26 3 6 37
3 0 30 18 6 41 12 0 26 3 8 37
6 0 30 18 7 41 12 0 26 3 9 37
3 0 30 18 6 41 9 0 26 3 6 37
3 0 30 18 5 41 12 0 26 3 8 37
6 0 30 21 7 41 9 0 26 3 5 37
3 0 30 18 3 42 12 0 26 3 9 37
3 0 30 18 4 41 12 0 26 3 9 37
6 0 30 18 4 41 12 0 26 3 7 37
0 0 30 18 2 41 9 0 26 3 5 37
6 0 30 18 2 41 15 0 26 0 7 37
6 0 31 24 0 41 12 0 26 3 4 37
0 0 30 18 1 41 12 0 26 3 6 37
6 0 30 18 2 41 9 0 26 3 6 37
6 0 30 18 1 41 12 0 26 3 5 37
3 0 30 15 0 41 9 0 27 3 6 38
3 0 31 18 1 41 15 0 26 3 4 37
3 0 30 18 0 41 9 0 26 3 4 37
3 0 30 18 0 42 12 0 26 3 5 37
3 0 30 18 1 41 9 0 26 0 6 38
6 0 31 15 0 41 9 0 26 6 3 36
3 0 30 18 1 41 9 0 26 3 4 36
3 0 30 18 0 41 15 0 26 3 5 37
9 0 30 18 0 41 9 0 27 3 4 37
3 0 30 18 2 41 9 0 26 3 6 37
3 0 31 15 1 41 0 4 36 6 0 30
18 0 41 9 0 27 3 3 37 3 0 30
18 0 41 12 0 26 3 5 37 3 0 30
18 0 41 9 0 27 0 7 37 3 0 30
21 0 41 12 0 26 3 4 37 3 0 31
18 0 41 12 0 26 3 3 37 3 0 30
18 0 42 9 0 26 3 5 37 3 0 30
18 1 41 12 0 27 6 4 37 3 0 30
18 0 41 12 0 27 3 5 37 3 0 31
18 0 41 15 0 26 3 3 37 12 0 30
21 0 42 12 0 26 0 5 36 3 0 30
18 0 41 9 0 26 0 3 37 3 0 30
18 0 41 12 0 26 3 9 37 3 0 30
15 1 41 12 0 26 3 4 37 6 0 30
18 0 41 12 0 26 3 4 37 3 0 30
18 0 41 12 0 26 3 5 37 6 0 30
18 0 41 9 0 26 3 5 37 6 0 31
18 0 41 12 0 26 3 4 37 3 0 30
18 1 41 12 0 27 3 3 37 3 0 31
18 1 41 9 0 26 6 7 37 3 0 30
18 0 41 12 0 27 3 4 37 3 0 30
18 0 41 18 0 26 0 4 37 6 0 30
24 0 41 15 0 27 3 3 37 3 0 31
18 0 41 9 0 27 3 5 37 6 0 30
18 0 41 12 0 27 3 3 37 3 0 30
15 3 41 12 0 27 3 4 37 3 0 30
18 0 41 12 0 27 3 3 37 3 0 30
18 0 41 12 0 27 3 3 37 3 0 30
18 0 41 12 0 27 0 3 37 3 0 30
18 0 41 12 0 27 0 3 37 3 0 30
15 0 41 9 0 26 3 4 37 6 0 31
18 0 42 12 0 27 3 1 37 3 0 30
18 1 41 12 0 27 0 1 37 3 0 30
18 0 41 15 0 26 3 2 37 6 0 30
18 0 42 12 0 27 0 3 37 6 0 30
18 0 41 9 0 26 0 1 37 6 0 30
18 0 42 12 0 27 3 2 37 3 0 30
18 0 42 12 0 26 3 2 37 3 0 30
18 0 42 12 0 27 3 2 37 3 0 30
18 1 41 12 0 27 3 2 37 3 0 31
18 0 41 12 0 27 3 3 36 6 0 30
18 0 41 12 0 27 3 1 37 3 0 30
18 0 42 9 0 27 3 3 37 3 0 30
18 0 42 12 0 27 3 2 37 3 0 30
18 0 42 9 0 27 3 2 37 3 0 30
18 0 42 15 0 26 0 3 37 6 0 30
18 0 41 12 0 27 0 2 37 6 0 30
18 0 41 12 0 26 3 1 37 3 0 30
18 0 41 12 0 27 3 1 37 3 0 30
15 0 41 12 0 27 3 3 37 6 0 30
15 0 41 12 0 27 3 1 37 6 0 30
18 0 42 15 0 27 3 2 37 6 0 30
18 0 41 12 0 27 0 2 37 3 0 30
18 1 41 9 0 27 3 2 37 3 0 31
18 0 41 9 0 27 0 1 37 3 0 30
15 0 42 12 0 26 6 1 37 3 0 31
18 0 42 12 0 27 0 1 37 6 0 30
18 0 41 15 0 27 3 2 37 6 0 30
24 0 41 12 0 27 0 2 37 3 0 30
18 0 42 12 0 27 0 1 37 0 0 30
18 0 42 12 0 27 3 3 37 3 0 30
18 0 42 12 0 27 0 3 37 6 0 30
18 0 41 15 0 27 3 2 37 3 0 31
18 0 42 12 0 27 3 2 37 6 0 30
18 0 41 15 0 27 0 3 37 6 0 31
18 0 42 12 0 27 0 2 37 3 0 31
15 1 42 12 0 27 0 2 37 6 0 31
18 0 42 12 0 27 3 2 37 3 0 30
15 0 42 12 0 27 0 2 37 6 0 31
15 0 42 15 0 26 0 2 37 9 0 31
18 0 42 12 0 26 3 1 37 6 0 31
18 0 42 9 0 27 3 2 37 3 0 30
18 0 42 12 0 27 3 2 37 6 0 31
18 0 41 12 0 27 0 3 37 3 0 30
18 0 42 12 0 27 3 2 37 0 0 31
18 0 42 9 0 27 0 2 37 6 0 30
18 0 42 12 0 27 3 2 37 6 0 31
18 0 42 9 0 27 3 1 37 6 0 30
18 0 42 12 0 27 0 3 37 6 0 31
18 0 42 12 0 27 6 2 38 6 0 30
18 0 42 9 0 27 0 1 38 3 0 31
18 0 41 18 0 32 0 2 38 6 0 30
24 0 42 12 0 27 0 2 38 6 0 31
18 0 41 12 0 27 0 2 38 6 0 31
18 0 42 12 0 27 3 2 38 3 0 31
18 1 42 12 0 27 0 2 38 6 0 31
18 0 41 12 0 27 0 2 38 3 0 31
15 0 42 12 0 27 0 2 38 6 0 31
18 0 42 12 0 27 0 2 38 3 0 31
18 0 42 15 0 27 0 2 38 6 0 31
18 0 42 12 0 27 3 2 38 3 0 31
18 0 42 12 0 27 6 2 38 6 0 31
18 0 42 12 0 27 3 2 38 6 0 31
18 0 41 15 0 27 3 3 38 6 0 31
18 0 41 12 0 27 3 58 38 6 0 31
18 0 41 12 0 27 6 0 31 15 0 41
12 0 27 6 0 31 15 0 41 12 0 27
3 0 31 15 0 41 9 0 27 6 0 31
15 0 42 12 0 28 3 96 38 6 0 31
18 0 41 9 0 27 3 18 38 6 0 31
18 0 42 12 0 27 6 0 31 18 0 42
12 0 27 3 21 38 3 0 31 15 0 42
12 0 27 6 23 38 3 0 31 18 1 42
9 0 27 3 22 38 6 0 31 18 0 42
15 0 27 3 22 38 6 0 31 21 1 42
12 0 27 3 23 38 6 0 31 18 0 42
12 0 27 3 21 38 6 0 31 18 0 42
12 0 27 3 10 38 3 0 31 18 0 42
9 0 27 3 25 38 6 0 31 18 1 42
12 0 27 6 0 31 18 0 42 12 0 27
0 33 38 6 0 31 18 0 42 12 0 27
0 3 38 3 0 31 18 0 42 12 0 27
3 1 38 6 0 31 18 0 42 12 0 27
0 3 38 3 0 31 15 0 41 12 0 28
3 1 38 3 0 31 15 1 42 12 0 27
0 2 38 3 0 31 18 2 42 15 0 27
0 3 38 6 0 31 21 1 41 12 0 27
3 2 38 6 0 31 18 1 42 12 0 27
0 2 38 3 0 31 18 1 41 12 0 28
0 2 38 6 0 31 18 1 42 12 0 27
3 2 38 6 0 31 15 1 42 12 0 28
3 1 38 6 0 31 18 2 41 12 0 27
0 3 38 6 0 31 18 10 42 12 0 27
3 2 38 6 0 31 18 1 42 12 0 27
3 5 38 6 0 31 18 3 41 9 0 27
3 4 38 6 0 31 18 2 42 12 0 27
6 13 38 6 0 31 18 2 42 9 0 27
0 4 38 6 0 31 18 3 42 12 0 28
3 2 38 6 0 31 21 3 42 12 0 27
3 2 38 6 0 31 18 4 42 12 0 27
3 3 38 6 0 31 18 4 42 12 0 27
3 4 38 3 0 31 18 3 42 12 0 27
3 3 38 6 0 31 18 4 42 12 0 27
0 4 38 6 0 31 18 8 42 12 0 27
3 6 38 6 0 31 18 6 42 12 0 27
3 5 38 6 0 31 18 14 42 9 0 28
3 3 38 6 0 31 18 7 42 12 0 27
3 5 38 6 0 31 18 4 41 12 0 28
9 5 38 6 0 31 18 4 42 12 0 27
0 7 38 6 0 31 18 7 42 18 0 28
3 7 38 6 0 31 18 9 42 9 0 27
3 9 38 6 0 31 18 7 42 12 0 27
3 10 38 3 0 31 18 7 42 12 0 27
3 7 38 3 0 31 18 5 42 12 0 27
3 8 38 6 0 31 18 8 42 12 0 27
3 8 38 6 0 31 18 7 42 15 0 28
3 7 38 6 0 31 18 9 42 12 0 28
3 10 38 6 0 31 18 9 42 12 0 28
3 12 38 6 0 31 18 12 42 12 0 27
3 11 38 6 0 31 18 14 42 12 0 28
6 0 31 18 12 41 12 0 27 3 15 38
6 0 31 18 15 42 12 0 28 3 13 38
6 0 31 21 21 42 12 0 28 6 14 38
6 0 31 21 18 42 12 0 28 3 17 38
6 0 31 18 21 42 12 0 28 3 15 38
3 0 31 12 0 28 6 16 38 6 0 31
21 22 42 12 0 27 3 16 38 3 0 31
18 19 42 12 0 28 6 18 38 6 0 31
21 26 43 12 0 28 3 17 38 6 0 31
21 23 43 15 0 28 3 18 38 6 0 31
21 21 43 9 0 27 3 20 38 6 0 31
18 18 43 12 0 27 6 20 38 6 0 31
18 26 43 9 0 27 6 24 38 6 0 31
18 24 43 15 0 28 6 22 38 9 0 31
24 21 43 12 0 28 3 24 38 6 0 31
18 20 42 12 0 28 6 18 38 6 0 31
18 24 43 12 0 28 3 18 38 6 0 31
18 34 43 12 0 28 6 20 38 6 0 31
18 24 43 12 0 27 6 20 38 3 0 31
18 22 43 15 0 28 6 23 38 6 0 31
21 20 43 9 0 28 3 21 38 6 0 31
18 22 43 12 0 28 3 17 38 3 0 31
18 20 43 12 0 28 3 17 38 6 0 31
18 29 43 12 0 27 6 20 38 6 0 31
18 25 43 12 0 28 6 20 38 6 0 31
18 17 43 15 0 28 6 21 38 12 0 31
24 19 43 12 0 28 3 25 38 6 0 31
18 21 43 12 0 27 6 0 31 18 28 43
15 0 28 3 20 38 6 0 31 12 0 27
3 20 38 3 0 31 18 26 43 12 0 27
3 19 38 3 0 31 21 29 43 12 0 28
3 21 38 6 0 31 21 21 43 12 0 28
3 21 38 6 0 31 18 20 43 9 0 27
3 19 38 6 0 31 21 23 43 12 0 28
3 17 38 3 0 31 18 22 43 12 0 28
6 19 38 6 0 31 18 20 43 12 0 28
3 20 38 6 0 31 18 17 43 15 0 28
6 34 38 9 0 31 24 25 43 12 0 27
6 47 38 6 0 31 21 18 43 12 0 28
3 37 38 6 0 31 18 18 43 12 0 27
3 34 38 6 0 31 18 21 43 12 0 28
3 18 38 6 0 31 21 27 42 12 0 28
6 20 38 6 0 31 18 21 43 12 0 28
3 20 38 6 0 31 21 19 43 12 0 28
3 21 39 6 0 31 21 25 43 12 0 27
3 22 38 3 0 31 18 24 43 12 0 28
3 19 39 6 0 31 18 17 43 12 0 27
12 18 38 6 0 31 18 19 43 12 0 28
3 19 38 6 0 31 18 21 43 15 0 28
3 17 38 9 0 31 21 19 43 12 0 28
3 18 38 6 0 31 18 20 43 12 0 28
6 0 31 18 23 43 12 0 28 3 15 38
6 0 31 18 23 43 12 0 28 6 23 39
6 0 31 9 0 28 6 0 31 18 15 43
12 0 28 6 0 31 21 14 43 12 0 28
3 24 38 6 0 31 18 24 43 9 0 28
3 21 38 3 0 31 21 23 43 15 0 28
3 19 39 6 0 31 18 25 43 12 0 28
6 20 38 6 0 31 18 16 43 12 0 28
6 23 38 6 0 31 21 22 43 18 0 27
6 27 38 6 0 31 21 25 43 12 0 27
6 20 39 3 0 31 18 29 43 12 0 27
3 0 31 18 22 43 12 0 27 3 22 38
6 0 31 18 16 43 12 0 27 6 19 39
6 0 31 21 24 43 12 0 27 3 21 38
6 0 31 18 25 43 15 0 27 3 25 39
6 0 31 21 21 43 9 0 27 6 19 39
3 0 31 21 17 43 12 0 27 3 21 39
6 0 31 18 19 43 12 0 27 3 21 39
6 0 31 18 21 43 12 0 27 6 28 39
3 0 31 21 22 43 12 0 27 6 22 39
6 0 31 21 17 43 18 0 27 3 27 39
6 0 31 21 19 43 12 0 27 6 27 38
3 0 31 18 20 43 9 0 27 3 19 39
6 0 31 18 19 43 12 0 27 6 22 39
6 0 31 18 12 43 9 0 27 6 21 39
6 0 31 18 19 43 12 0 27 3 29 39
3 0 31 21 15 43 12 0 27 3 20 39
3 0 31 18 17 43 12 0 28 3 22 39
6 0 31 12 0 27 3 24 38 6 0 31
18 16 43 12 0 27 3 18 38 6 0 31
21 22 43 9 0 28 6 21 38 6 0 31
18 18 43 12 0 27 6 22 39 6 0 31
21 18 43 15 0 27 3 23 38 9 0 31
21 15 43 12 0 27 3 19 38 6 0 31
21 14 43 12 0 27 3 18 39 6 0 31
18 18 43 12 0 27 6 0 31 18 19 43
12 0 28 6 19 39 6 0 31 21 14 43
9 0 28 3 15 39 6 0 31 18 16 43
12 0 28 3 14 39 6 0 31 18 16 43
12 0 28 3 16 39 6 0 31 18 20 43
12 0 28 3 20 39 6 0 31 18 14 43
12 0 28 3 18 39 6 0 31 18 14 43
12 0 27 6 18 39 6 0 31 21 14 43
12 0 28 3 18 38 3 0 31 18 14 43
15 0 27 3 16 39 9 0 31 18 15 43
9 0 27 3 13 39 6 0 31 18 19 43
12 0 27 3 15 39 6 0 31 18 11 43
12 0 27 3 15 38 6 0 31 18 16 43
12 0 28 6 17 39 3 0 31 18 12 43
12 0 28 3 16 39 6 0 31 18 14 43
12 0 28 3 14 39 6 0 31 21 10 43
12 0 28 3 13 39 3 0 31 18 10 43
12 0 28 3 13 39 6 0 31 18 7 43
12 0 28 3 13 39 3 0 31 18 8 43
9 0 28 6 12 39 6 0 31 21 7 44
15 0 32 3 11 39 6 0 31 21 7 43
15 0 32 3 10 39 9 0 31 21 5 43
12 0 32 0 10 39 3 0 31 18 4 43
9 0 32 3 10 39 6 0 31 18 6 43
12 0 32 3 9 39 6 0 31 21 6 45
12 0 32 6 9 39 6 0 31 18 7 44
9 0 32 3 10 39 6 0 31 18 6 43
15 0 32 3 7 39 6 0 31 18 4 43
12 0 32 3 7 39 6 0 32 18 4 43
9 0 32 3 6 39 6 0 31 18 2 43
12 0 32 3 8 39 6 0 32 21 2 45
9 0 32 3 6 40 6 0 31 18 3 44
12 0 32 3 9 39 6 0 32 18 4 44
15 0 32 3 8 39 6 0 31 21 2 44
12 0 32 3 5 39 6 0 31 18 1 44
9 0 32 3 6 39 6 0 31 18 1 44
9 0 32 3 6 39 6 0 32 15 1 44
12 0 32 3 5 39 3 0 31 18 1 44
12 0 32 0 5 39 6 0 31 18 1 44
15 0 32 3 7 40 6 0 31 18 1 44
9 0 32 3 6 39 6 0 32 18 1 44
12 0 32 3 3 39 3 0 31 18 1 44
9 0 32 0 4 40 6 0 31 18 1 44
9 0 32 3 5 39 6 0 31 18 1 44
12 0 32 0 4 40 6 0 32 18 1 44
15 0 32 3 4 39 6 0 32 18 1 46
12 0 32 3 5 39 6 0 31 21 2 46
12 0 32 3 4 39 6 0 31 18 1 46
12 0 32 0 4 39 6 0 31 18 1 46
12 0 32 3 5 39 6 0 31 18 1 46
12 0 32 3 6 40 6 0 32 18 1 46
12 0 32 3 4 40 6 0 31 18 1 46
12 0 32 3 4 39 3 0 32 18 1 46
12 0 32 6 0 31 18 1 46 12 0 32
3 4 39 3 0 32 18 1 46 12 0 32
3 3 40 6 0 32 18 1 46 12 0 32
3 3 39 6 0 32 18 1 46 15 0 32
0 3 40 9 0 31 24 0 46 12 0 32
3 3 39 3 0 31 18 0 46 12 0 32
3 2 39 3 0 31 18 1 46 12 0 32
3 4 39 6 0 32 18 1 46 12 0 32
3 3 40 6 0 32 18 1 46 12 0 32
3 3 39 3 0 32 18 0 46 12 0 32
0 3 40 6 0 32 18 1 46 12 0 32
0 4 39 6 0 32 18 0 46 12 0 32
0 3 40 6 0 32 18 0 46 12 0 32
3 3 40 6 0 31 18 1 46 9 0 32
6 3 40 6 0 31 18 1 46 12 0 32
3 19 39 6 0 32 21 0 47 15 0 33
3 5 39 9 0 32 24 1 47 12 0 34
0 3 39 6 0 31 18 1 47 15 0 34
3 2 40 6 0 31 12 0 34 3 3 40
3 0 31 21 0 47 12 0 34 3 3 39
6 0 32 18 1 47 9 0 34 3 2 40
6 0 32 18 0 47 12 0 34 0 3 40
6 0 32 18 0 47 12 0 34 3 3 40
6 0 31 18 3 47 12 0 34 3 3 39
6 0 32 18 1 47 12 0 34 3 3 40
3 0 32 18 1 47 9 0 33 3 4 39
6 0 32 18 1 47 12 0 34 0 8 39
6 0 32 18 0 47 15 0 34 3 3 40
6 0 32 18 0 47 9 0 34 0 3 40
6 0 31 18 1 47 12 0 34 3 3 39
6 0 32 18 1 47 12 0 34 3 2 40
6 0 31 18 0 47 15 0 34 3 2 40
6 0 32 18 1 47 12 0 34 0 2 40
6 0 32 18 1 47 12 0 34 3 2 40
6 0 32 18 0 47 12 0 34 3 2 40
6 0 32 18 1 47 12 0 34 0 2 40
6 0 32 18 1 47 12 0 34 3 3 40
6 0 32 18 0 47 12 0 34 9 3 40
6 0 32 18 1 47 12 0 34 0 1 40
3 0 32 15 1 47 15 0 34 3 2 40
6 0 32 21 0 47 12 0 34 3 0 40
3 0 32 15 1 47 12 0 34 0 2 40
6 0 31 18 1 47 12 0 34 3 2 40
6 0 32 18 1 47 15 0 34 3 2 40
6 0 31 18 0 46 12 0 34 3 2 40
6 0 31 18 1 47 12 0 34 3 2 40
6 0 32 18 1 47 12 0 34 0 2 40
6 0 31 18 0 47 12 0 34 3 3 40
3 0 32 18 1 47 12 0 34 0 3 40
6 0 32 18 1 47 12 0 34 6 1 39
6 0 31 18 0 47 12 0 34 3 2 39
3 0 32 18 1 47 15 0 34 0 4 39
6 0 32 21 0 47 9 0 34 3 2 39
3 0 32 18 0 47 12 0 34 3 1 39
6 0 32 18 0 47 9 0 34 3 3 40
6 0 32 18 1 47 12 0 34 3 2 40
3 0 32 18 1 47 12 0 34 3 1 40
6 0 32 18 0 47 12 0 34 3 2 40
6 0 32 18 1 47 9 0 34 0 4 40
3 0 32 18 0 47 15 0 34 0 3 40
6 0 32 18 0 47 9 0 34 3 1 40
6 0 32 18 1 47 12 0 34 3 5 40
6 0 32 18 1 47 12 0 34 3 2 40
6 0 32 18 0 47 15 0 34 3 2 40
9 0 32 21 1 47 12 0 34 3 3 40
6 0 32 18 1 47 12 0 34 0 4 40
6 0 32 18 0 47 9 0 34 0 2 40
3 0 32 18 1 47 15 0 34 3 3 40
6 0 32 15 1 47 9 0 34 0 1 40
3 0 32 18 0 47 15 0 34 3 4 39
6 0 32 18 1 47 12 0 34 0 4 40
6 0 32 18 1 47 12 0 34 3 2 40
3 0 32 18 0 47 12 0 34 0 3 40
3 0 32 18 0 47 15 0 34 6 4 40
6 0 32 18 1 47 12 0 34 0 8 40
6 0 32 18 1 47 18 0 34 0 2 40
9 0 32 30 0 48 12 0 34 3 3 40
9 0 32 18 0 48 12 0 34 0 1 40
6 0 32 18 1 48 9 0 34 3 4 40
6 0 31 18 1 48 12 0 34 3 2 40
6 0 32 18 0 48 9 0 34 0 2 40
6 0 32 15 1 48 15 0 35 0 2 40
6 0 31 18 0 48 12 0 34 3 3 40
6 0 32 18 1 48 15 0 34 3 3 40
6 0 32 18 1 48 12 0 34 0 3 40
6 0 31 15 1 48 12 0 35 6 2 40
6 0 32 18 0 48 9 0 34 3 2 40
6 0 32 18 1 48 15 0 34 3 18 40
6 0 32 18 0 48 12 0 34 6 0 32
18 0 48 12 0 34 6 61 40 6 0 31
18 1 48 9 0 34 6 62 40 6 0 32
18 1 48 12 0 34 6 62 40 6 0 32
15 0 48 12 0 34 6 61 40 6 0 31
18 0 48 15 0 34 3 12 40 6 0 32
18 0 48 12 0 34 3 8 40 6 0 32
18 0 48 12 0 34 3 10 40 6 0 31
15 0 48 12 0 34 3 9 40 3 0 32
18 0 48 12 0 34 6 9 40 6 0 32
18 0 48 12 0 34 3 11 40 6 0 32
18 0 48 15 0 33 3 11 40 6 0 32
21 1 48 12 0 33 3 10 40 3 0 32
18 1 48 12 0 34 6 11 40 6 0 31
18 0 48 12 0 34 3 6 40 6 0 32
18 1 48 15 0 34 3 48 40 3 0 32
18 1 48 12 0 34 6 35 40 3 0 32
15 0 48 12 0 34 3 3 40 6 0 32
18 1 47 12 0 34 3 3 40 6 0 31
18 2 48 12 0 34 3 3 40 6 0 32
18 0 48 12 0 34 0 1 40 6 0 32
18 1 48 12 0 34 6 1 40 3 0 31
18 1 48 12 0 34 3 15 40 3 0 32
15 2 48 18 0 34 3 3 40 9 0 32
21 1 48 12 0 34 3 2 40 6 0 32
18 1 48 15 0 34 3 3 39 6 0 32
18 2 48 9 0 34 0 1 40 6 0 32
18 3 48 12 0 34 3 2 40 6 0 32
18 2 48 12 0 34 3 3 40 6 0 32
15 2 48 15 0 34 0 3 40 6 0 31
18 3 48 12 0 34 3 7 40 6 0 32
18 2 48 15 0 34 6 0 32 15 2 48
12 0 34 3 9 40 6 0 32 18 4 48
12 0 34 9 8 40 6 0 32 18 3 48
9 0 34 0 4 40 6 0 32 18 9 48
15 0 34 3 3 40 6 0 31 18 2 47
12 0 34 0 5 40 6 0 32 18 3 47
12 0 34 3 6 40 3 0 32 18 3 47
12 0 34 3 8 40 6 0 32 18 6 47
15 0 34 3 8 40 6 0 32 18 6 47
12 0 34 3 6 40 6 0 32 18 6 47
15 0 34 3 5 40 6 0 32 18 7 47
15 0 34 3 8 40 3 0 32 18 5 47
9 0 34 0 6 40 6 0 32 18 7 47
15 0 34 3 9 40 3 0 32 18 7 47
12 0 34 6 9 40 6 0 32 18 4 47
9 0 34 3 9 40 6 0 32 18 7 47
12 0 34 3 7 40 9 0 32 21 9 47
12 0 34 3 9 40 6 0 32 18 10 47
12 0 34 3 11 40 3 0 32 18 10 47
12 0 34 3 7 40 6 0 32 18 8 47
12 0 34 3 9 40 6 0 32 18 9 47
15 0 34 0 11 40 6 0 32 18 16 47
12 0 34 3 12 40 6 0 32 18 12 47
12 0 34 3 12 40 6 0 32 21 9 47
15 0 34 3 10 40 6 0 32 21 9 47
12 0 34 3 10 40 3 0 32 18 11 47
12 0 34 9 12 40 3 0 32 18 11 47
12 0 34 6 11 40 6 0 32 21 11 47
18 0 34 3 13 40 9 0 32 24 19 47
12 0 34 3 14 40 3 0 32 21 18 47
15 0 34 6 16 40 6 0 32 18 16 47
9 0 34 3 13 40 6 0 32 18 20 47
12 0 34 6 17 40 6 0 32 21 18 47
12 0 34 3 11 40 6 0 32 21 19 47
15 0 34 3 13 40 3 0 32 24 29 47
12 0 34 6 19 40 6 0 32 21 22 47
12 0 34 6 14 40 6 0 32 21 20 47
12 0 34 3 17 40 6 0 32 12 0 34
6 21 40 3 0 32 21 24 47 12 0 34
6 20 40 6 0 32 21 21 48 15 0 34
3 15 40 6 0 32 24 22 47 12 0 34
6 0 32 24 27 47 12 0 34 6 19 40
6 0 32 24 22 47 15 0 35 6 16 40
3 0 32 21 23 47 12 0 34 6 17 40
6 0 32 21 21 47 12 0 34 3 17 40
6 0 32 21 20 47 15 0 34 3 16 40
6 0 32 24 24 47 12 0 34 3 17 40
3 0 32 21 25 47 12 0 34 6 21 40
6 0 32 21 24 47 12 0 34 6 16 40
6 0 32 18 26 47 12 0 34 6 18 40
3 0 32 21 25 47 12 0 34 3 16 40
6 0 32 21 32 47 15 0 34 3 15 40
6 0 32 27 27 47 12 0 35 6 15 40
3 0 32 21 31 47 15 0 34 6 20 40
6 0 32 24 22 47 12 0 34 6 19 40
6 0 32 21 23 47 12 0 34 3 20 40
6 0 32 21 25 47 9 0 34 6 17 40
6 0 32 21 27 47 12 0 34 3 17 40
6 0 32 21 27 47 12 0 34 6 23 40
6 0 32 15 0 34 6 19 40 6 0 32
18 25 47 12 0 34 6 14 40 6 0 32
21 26 47 9 0 34 6 17 40 6 0 32
21 20 47 15 0 34 3 18 40 6 0 32
18 24 47 15 0 34 3 17 40 9 0 32
27 25 47 12 0 34 3 16 40 3 0 33
21 28 48 12 0 34 3 17 40 3 0 32
21 28 47 15 0 34 3 18 40 6 0 32
21 24 48 12 0 34 6 18 40 6 0 32
21 30 47 15 0 34 3 18 40 6 0 32
21 25 47 12 0 34 3 13 40 6 0 32
24 25 47 12 0 34 6 13 40 6 0 32
21 31 47 12 0 34 3 0 32 21 22 47
9 0 34 6 21 40 6 0 32 21 23 47
12 0 34 6 16 40 6 0 32 21 27 47
12 0 34 3 13 40 6 0 32 21 19 48
15 0 34 3 14 40 6 0 32 24 17 47
12 0 34 6 12 40 6 0 32 18 20 47
12 0 34 3 13 40 6 0 32 18 18 47
12 0 34 6 18 40 6 0 32 18 15 47
12 0 35 6 12 40 6 0 31 21 20 47
15 0 34 3 14 40 6 0 32 21 25 47
12 0 34 3 13 40 6 0 32 12 0 34
3 16 40 6 0 31 21 20 47 9 0 34
3 16 40 6 0 32 21 23 47 12 0 34
3 16 40 3 0 32 18 17 47 12 0 34
9 24 40 6 0 32 21 19 48 9 0 34
6 26 40 6 0 32 18 19 47 15 0 34
6 24 40 9 0 31 21 18 48 12 0 35
3 17 40 6 0 32 18 18 47 9 0 34
6 18 40 6 0 32 18 55 47 12 0 35
3 17 40 6 0 32 18 23 47 12 0 34
3 18 40 6 0 32 18 18 47 9 0 34
3 15 40 6 0 32 18 18 47 12 0 34
3 13 40 3 0 32 21 18 47 12 0 34
3 14 40 6 0 32 18 15 47 12 0 35
6 16 40 6 0 32 18 26 47 12 0 35
3 15 40 3 0 32 18 18 48 12 0 34
9 16 40 6 0 32 18 18 47 12 0 34
3 19 40 6 0 32 18 18 47 18 0 34
6 15 40 6 0 32 21 19 47 9 0 34
6 20 40 6 0 32 21 16 47 12 0 34
3 17 40 6 0 32 21 22 47 12 0 34
3 15 40 6 0 32 18 19 47 12 0 34
3 0 32 18 18 47 9 0 34 3 14 40
6 0 32 18 22 47 12 0 35 3 14 40
6 0 32 21 38 47 12 0 34 3 16 40
6 0 32 9 0 34 3 15 40 6 0 32
