date,node,type
2014-03-04 01:33:42,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:33:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:33:44,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:33:44,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:33:45,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:33:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:33:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:33:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:33:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:33:52,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:33:53,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:33:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:33:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:33:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:33:57,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:33:57,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:03,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:07,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:18,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:20,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:33,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:34,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:34,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:34:35,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:36,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:34:41,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:42,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:42,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:43,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:34:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:34:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:35:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:35:57,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:35:58,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:35:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:36:04,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:36:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:36:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:36:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:37:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:37:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:37:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:37:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:02,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:02,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:02,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:03,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:04,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:05,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:11,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:38:20,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:38:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:38:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:38:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:38:24,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:38:48,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:38:52,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:38:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:02,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:03,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:18,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:19,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:19,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:28,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:37,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:47,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:47,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:48,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:48,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:39:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:39:49,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:39:50,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:39:50,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:03,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:03,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:04,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:07,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:40:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:40:16,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:40:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:40:16,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:40:17,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:40:17,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:40:18,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:40:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:26,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:26,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:27,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:27,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:28,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:28,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:40:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:40:35,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:40:45,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:40:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:41:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:42,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:41:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:41:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:41:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:41:47,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:50,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:41:57,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:41:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:42:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:42:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:42:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:42:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:42:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:42:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:42:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:42:23,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:42:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:42:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:43:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:34,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:34,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:48,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:43:49,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:43:50,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:43:50,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:43:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:43:51,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:43:52,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:43:52,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:43:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:43:57,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:43:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:44:08,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:44:10,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:44:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:44:11,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:44:12,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:44:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:45:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:45:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:45:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:45:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:45:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:45:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:45:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:45:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:45:42,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:45:42,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:45:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:45:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:45:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:45:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:45:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:45:46,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:46:01,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:46:02,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:46:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:46:21,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:48:57,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:48:58,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:48:58,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:48:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:48:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:48:59,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:49:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:49:12,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:49:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:49:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:49:13,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:49:16,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:53:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:53:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:53:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:53:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:53:33,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:53:34,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:53:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:53:37,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:57:01,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:11:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:15:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:15:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:15:30,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:15:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:21:20,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:21:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:21:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:21:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:21:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:21:23,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:21:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:21:35,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:21:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:21:37,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:21:37,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:21:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:24:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:24:10,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:24:11,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:24:11,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:36:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:36:29,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:36:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:36:31,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:38:40,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:38:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:38:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:38:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:41:26,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:41:28,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:41:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:41:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:47:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:47:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 02:47:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:47:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:58:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 02:58:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 02:58:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 02:58:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 03:00:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:00:13,nodeIn02.ret.org,t.0x0000014
2014-03-04 03:00:16,nodeIn01.ret.org,t.0x0000012
2014-03-04 03:00:16,nodeIn01.ret.org,t.0x0000014
2014-03-04 03:12:32,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:17:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:17:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:17:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 03:17:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 03:18:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 03:18:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 03:18:08,nodeIn01.ret.org,t.0x0000014
2014-03-04 03:18:10,nodeIn02.ret.org,t.0x0000014
2014-03-04 03:23:45,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:23:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 03:23:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 03:23:59,nodeIn01.ret.org,t.0x0000014
2014-03-04 03:40:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 03:59:58,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:01:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:01:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:01:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 04:01:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 04:01:22,nodeIn01.ret.org,t.0x0000012
2014-03-04 04:01:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:01:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 04:01:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 04:01:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 04:01:36,nodeIn01.ret.org,t.0x0000014
2014-03-04 04:01:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 04:01:37,nodeIn02.ret.org,t.0x0000014
2014-03-04 04:16:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:35:27,nodeIn02.ret.org,t.0x0000012
2014-03-04 04:36:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 06:02:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 06:37:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 07:02:25,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:45:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:45:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:45:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:45:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:45:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:45:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:45:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:45:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:45:55,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:45:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:45:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:45:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:45:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:45:56,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:45:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:45:57,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:46:43,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:46:44,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:46:44,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:46:44,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:46:44,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:46:45,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:46:45,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:46:45,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:46:45,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:46:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:46:46,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:46:47,nodeIn01.ret.org,t.0x0000012
2014-03-04 09:46:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 09:46:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 09:46:47,nodeIn02.ret.org,t.0x0000014
2014-03-04 09:46:48,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:08:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:08:48,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:08:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:08:51,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:09:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:09:07,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:09:09,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:09:09,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:19:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:08,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:08,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:44:09,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:09,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:44:10,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:11,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:11,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:12,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:13,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:44:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:13,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:23,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:24,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:24,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:24,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:25,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:25,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:44:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 10:44:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 10:44:26,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:26,nodeIn01.ret.org,t.0x0000012
2014-03-04 10:44:26,nodeIn01.ret.org,t.0x0000014
2014-03-04 10:44:27,nodeIn01.ret.org,t.0x0000014
2014-03-04 14:26:23,nodeIn01.ret.org,t.0x0000012
2014-03-04 16:29:36,nodeIn02.ret.org,t.0x0000012
2014-03-04 16:39:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 17:18:58,nodeIn01.ret.org,t.0x0000012
2014-03-04 18:18:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 18:18:49,nodeIn01.ret.org,t.0x0000014
2014-03-04 18:18:50,nodeIn01.ret.org,t.0x0000012
2014-03-04 18:18:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 18:18:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 18:18:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 18:18:52,nodeIn02.ret.org,t.0x0000014
2014-03-04 18:18:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 18:23:17,nodeIn02.ret.org,t.0x0000012
2014-03-04 19:02:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 19:02:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 19:16:00,nodeIn01.ret.org,t.0x0000012
2014-03-04 19:52:52,nodeIn02.ret.org,t.0x0000012
2014-03-04 20:54:12,nodeIn01.ret.org,t.0x0000012
2014-03-04 22:23:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 22:30:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:02:13,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:02:14,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:02:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:02:28,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:02:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:02:32,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:02:40,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:02:41,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:02:43,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:02:45,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:02:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 23:02:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 23:02:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 23:02:57,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:03:03,nodeIn02.ret.org,t.0x0000014
2014-03-04 23:03:05,nodeIn01.ret.org,t.0x0000014
